#ID_REF = ID
#VALUE = X score
#P = p value
ID_REF	VALUE	P
YOR192C-A	0.715824316199617	0.4741
YOR223W	-0.2890580501886698	0.772537
YOR255W	0.211307812446904	0.832647
YOR193W	0.2445679905117857	0.806791
YOR225W	-0.988219618893501	0.323045
YOR257W	-0.105945	0.915626
YOR195W	-0.6543795732054442	0.512867
YOR227W	0.2504413506926441	0.802246
YOR259C	0.14469154467390144	0.884954
YPL174C	0.4115546268853153	0.680666
YPL237W	0.1724850390679534	0.863056
YPL176C	0.2800912680629952	0.779407
YPL207W	0.5360955292631675	0.591893
YPL239W	0.4238806502497751	0.671653
YPL178W	-0.6950876459711814	0.487
YPL209C	-0.4889611984957631	0.624869
YPL241C	-0.5621470735939189	0.574016
YPL180W	0.7942572663900551	0.427046
YPL211W	-0.6319029186593476	0.52745
YPL243W	0.013462496531104423	0.989259
YAL005C	-0.32734454762789783	0.743407
YDR034C-D	-1.0673358183820911	0.28582
YEL073C	0.019466153382322406	0.984469
YAL024C	0.7305787131438204	0.465037
YDR040C	-0.1423896152445298	0.886772
YEL077C	0.9261513645604125	0.354367
YAL035W	-0.334695628890762	0.737855
YDR050C	-0.7862717602087131	0.431708
YER013W	0.8299857408723392	0.406547
YAL055W	-0.27012285921929824	0.787066
YDR080W	-0.1267139679534913	0.899167
YER041W	0.048287032459227185	0.961487
YKL020C	-0.49918161101673786	0.617651
YKL083W	0.15352834560812012	0.877982
YKL122C	-1.8932191711292425	0.0583287
YLR106C	-0.7177368281855745	0.47292
YLR318W	-1.1625258885628729	0.245022
YMR016C	-0.7657289467099346	0.443838
YMR109W	0.359013102046847	0.719585
YNL131W	-0.1378561465716553	0.890354
iYCR075C	-0.6162883333537748	0.537704
iYGL042C	0.22592256936810182	0.821262
iYOR161C	-0.5923093076627837	0.553643
iYPL076W-1	-0.44947693644647985	0.653088
TEL15R-5	-0.8533664154132348	0.393456
YPLCtau1	-0.15573864228167394	0.876239
Q0095	0.5426639100904295	0.587361
Q0180	0.9683332491075194	0.332878
IntQ0185A	-0.17570554170758018	0.860525
Q0195	-2.4748055980752746	0.0133309
IntQ0280A	0.49115208775072916	0.623319
Q0295	-0.2528641943948841	0.800373
YCLWomega1	0.4213287097657249	0.673515
YHRCTy1-1B	-2.412321846321364	0.0158513
iYER014W	-0.24838203103669276	0.803839
YAL002W	2.00259	0.0452213
YAL034W-A	1.1193117968493698	0.263007
YAL064W-B	0.774314040922506	0.438745
YAL037W	0.6516702885717427	0.514614
YAL068C	0.061810516768658536	0.950714
YAL009W	-0.05810400163894454	0.953666
YAL039C	-0.08239754894140446	0.934331
YBR187W	-0.028879084770551153	0.976961
YBR219C	-0.9512151228725554	0.341495
YBR158W	0.717313679166233	0.473181
YBR189W	-0.3375045706331435	0.735737
YBR221C	0.8935126080847875	0.371583
YBR160W	-0.5502220478330562	0.582167
YBR191W	-0.019013965778106354	0.98483
YBR223C	0.40860460348957167	0.68283
YBR162C	0.6079794417240506	0.543201
YBR193C	-0.0419112805498133	0.966569
YBR225W	-0.4387766500519008	0.660823
YDL062W	0.563707083091821	0.572953
YDL094C	0.3637281844289841	0.716061
YDL126C	0.8170250450801456	0.413914
YDL064W	0.06204934490245603	0.950524
YDL096C	0.9500003870606775	0.342112
YDL128W	1.5042595263195324	0.132515
YDL066W	0.3581275132202109	0.720248
YDL098C	1.60149	0.109268
YDL130W	-0.7417376463528138	0.458246
YDL068W	0.35817116887901884	0.720215
YDL100C	0.04505908019230709	0.96406
YDL131W	-0.9718913330546246	0.331105
YDR188W	0.275013571069287	0.783306
YDR216W	-0.4547114112075402	0.649317
YDR248C	1.1571336139336168	0.247218
YDR190C	-0.08978497371195635	0.928458
YDR218C	2.589295241874747	0.00961726
YDR192C	0.14839026800868485	0.882035
YDR252W	0.25514809276587275	0.798609
YDR194C	-0.3711272769930026	0.710543
YDR222W	1.9893979377049378	0.0466573
YDR254W	0.3117709486042823	0.755215
YEL012W	0.9747711583999024	0.329674
YEL042W	-0.2726731925519678	0.785104
YEL044W	-0.1953096867359271	0.845151
YEL075C	-0.11941701861253749	0.904945
YEL016C	0.7233288346527806	0.469478
YEL046C	0.7749320799322932	0.43838
YEL048C	2.13081395912979	0.0331045
YFR032C-A	-0.9092455099679828	0.363221
YGL039W	0.43736472541131843	0.661847
YFR034C	-0.6258031337701346	0.531444
YGL009C	0.790576871646834	0.429191
YFR036W	-0.08153479095746395	0.935017
YGL011C	0.23880161386781099	0.811259
YGL043W	-0.10483622951534394	0.916506
YFR038W	-0.11983192016033202	0.904616
YGL013C	-0.1622255081925696	0.871128
YGL045W	-0.2705605178176913	0.786729
YGR091W	0.08807640813963998	0.929816
YGR121C	-0.11659015036077613	0.907185
YGR152C	0.12910602480168792	0.897274
YGR093W	-0.09561256054701502	0.923828
YGR122W	0.5626654757602142	0.573663
YGR154C	0.3374819171076418	0.735754
YGR095C	-0.3806296333788609	0.703478
YGR124W	0.13942019296210506	0.889118
YGR156W	0.36601748098844794	0.714352
YGR097W	0.2801604542552466	0.779354
YGR126W	0.7278700700713444	0.466693
YGR158C	0.5984217943972272	0.549559
YHR113W	0.18116912651712483	0.856235
YHR143W	1.520578346697826	0.128366
YHR174W	0.9781579648752152	0.327996
YHR115C	-0.050323407020000446	0.959865
YHR144C	0.11533259250073821	0.908182
YHR176W	-0.5251547339306785	0.599476
YHR117W	-0.16049802276899122	0.872489
YHR146W	0.422990592533331	0.672302
YHR178W	0.8467067456161016	0.397159
YHR119W	-0.03649230602447915	0.97089
YHR148W	0.33760882106452733	0.735658
YJL049W	0.7660218290682563	0.443663
YJL081C	0.5922714443490296	0.553669
YJL051W	-0.46211753025619484	0.643997
YJL083W	0.47671148187105894	0.633568
YJL115W	-1.2202990296774463	0.222352
YJL053W	-0.18913911332880542	0.849984
YJL085W	0.3595245808543817	0.719203
YJL117W	0.4874910594529343	0.62591
YJL055W	-0.06854187436306185	0.945354
YJL087C	0.7362219180030227	0.461596
YJL119C	-0.09996922706484397	0.920369
YKL043W	-1.240970713637373	0.214617
YKL074C	-0.09681149975051549	0.922876
YKL105C	0.4596773381686136	0.645748
YKL045W	-0.41822658629100234	0.675781
YKL076C	-0.5929891277631185	0.553188
YKL107W	-0.06286915040075247	0.949871
YKL047W	-0.4009457945788045	0.68846
YKL078W	0.0862916419570855	0.931235
YKL049C	-0.1104918482241434	0.912019
YKL080W	-0.044639540623501756	0.964395
YKL111C	-0.011569036895611416	0.990769
YLR025W	0.16853619778763265	0.866161
YLR056W	0.9889298424107374	0.322697
YLR088W	0.0790419483668398	0.936999
YLR027C	1.0247131951255446	0.305499
YLR058C	-0.7044348594927381	0.481162
YLR090W	-0.8214830227269441	0.411371
YLR029C	-0.4918821987211435	0.622803
YLR060W	-0.15790818217667157	0.874529
YLR092W	-0.3485300451526125	0.727442
YLR031W	0.18941409060687098	0.849768
YLR062C	-1.2749000585672199	0.202345
YLR094C	-1.2802499143231612	0.200457
YLR461W	0.4491986942576729	0.653288
YLR432W	-0.23052121552350066	0.817687
YLR463C	-0.3100492890038801	0.756523
YLR404W	-0.012763923317947224	0.989816
YLR465C	1.6410819411356654	0.10078
YLR436C	1.0570052611068919	0.290509
YLR467W	0.011290945864363465	0.990991
YMR160W	0.3554609421923824	0.722244
YMR190C	0.059703502959856464	0.952392
YMR220W	-0.45770570453099896	0.647164
YMR192W	-0.18158531314499576	0.855908
YMR222C	0.06274320187934782	0.949971
YMR164C	-0.45389752598579186	0.649903
YMR193W	0.7011686913102566	0.483198
YMR224C	0.6768348142289909	0.498511
YMR166C	-0.28756675651239666	0.773678
YMR194W	-0.6605907156600166	0.508875
YMR226C	-0.3773436858976046	0.705918
YNL239W	0.021254937675112894	0.983042
YNL209W	0.4834509530562077	0.628776
YNL241C	0.5271677452209539	0.598077
YNL211C	0.11650325466369005	0.907254
YNL243W	-0.08332012813177343	0.933597
YNL275W	0.8847788802045855	0.376276
YNL213C	0.33626214854696485	0.736673
YNL245C	0.6525783908011593	0.514028
YNL277W	0.7379820847524823	0.460525
YOR002W	0.5106162410453087	0.60962
YOR033C	-0.7939776473923504	0.427208
YOR065W	0.655405341400266	0.512207
YOR004W	0.3290118638026898	0.742147
YOR035C	0.9904808806591848	0.321939
YOR067C	1.2210671746399326	0.222061
YOR006C	0.24140300780675253	0.809243
YOR037W	0.01194929968154358	0.990466
YOR069W	0.8200282485646607	0.4122
YOR008C	-0.5766957808039282	0.564145
YOR039W	-0.7740418291674163	0.438906
YOR071C	0.3635587476817641	0.716188
YOR377W	0.46670213572525454	0.640713
YPL015C	1.3744935407465022	0.169289
YPL047W	-0.35909763783427057	0.719522
YPL017C	0.4900833459709886	0.624075
YPL049C	-0.5298019491244154	0.596249
YOR381W	1.4696611336956467	0.141654
YPL019C	0.6015003256464325	0.547507
YPL051W	-0.4883596236422869	0.625295
YPL021W	0.5929162529984104	0.553237
YPL053C	-0.1482267160847347	0.882164
YPR078C	1.1686043167912115	0.242563
YPR110C	0.47779632539468214	0.632795
YPR139C	0.5770721069178671	0.563891
YPR080W	-0.17860413278619108	0.858249
YPR112C	0.38537489525720253	0.69996
YPR141C	0.03747346963540029	0.970107
YPR082C	0.46372128862972534	0.642847
YPR114W	0.8951528973819816	0.370705
YPR143W	0.1208345760648498	0.903822
YPR084W	0.37835573546341045	0.705166
YPR116W	0.80993	0.41798
YPR145W	0.29489998246339477	0.76807
YBL097W	0.6689734282171114	0.503512
YBR033W	0.3695134983554772	0.711745
YCL061C	-0.9161249193514628	0.359601
YCR057C	-0.48689684517773724	0.626331
YDL122W	-1.0556827839466854	0.291113
YDR135C	-1.1497007594255972	0.250267
YDR207C	-0.9092055333998414	0.363242
YDR457W	0.2791245531482389	0.780149
YDR507C	-0.0485217	0.9613
YEL007W	-0.0903620533307748	0.928
iYAL056W	-0.1898955639099619	0.849391
iYAL003W	-2.3320642950428208	0.0196973
iYAR035W	0.17300162944881545	0.86265
iYBR196C	-0.7066493151571624	0.479784
iYDL086W	-0.3100863091317755	0.756495
iYDR317W	0.42216987675059753	0.672901
iYER053C-1	0.277105632341941	0.781699
iYKL139W	-0.8678557194593016	0.385473
iYLR412W-1	-0.48559065881866553	0.627257
iYPR098C	0.012851480534639617	0.989746
IntYCR097W-A1	0.880977743493972	0.37833
IntYPL081W	0.26312731588044586	0.792452
iYCL001W	-0.1643263330998463	0.869474
iYCL005W	-0.4388005976940382	0.660806
iYCL010C	-1.9700403799061612	0.0488337
iYCR010C	-1.4139766657453068	0.157369
iYCR015C	-0.8867866190992302	0.375194
YPL064C	-0.2624620210771866	0.792965
YPR157W	0.3982253929644807	0.690464
YDL140C	-0.28509895898926496	0.775568
YBL083C	-0.2754546640040821	0.782967
YBL112C	-0.5115154987917255	0.60899
YBR029C	0.515862602611029	0.60595
YBR001C	-0.11392582743324692	0.909297
YBR031W	0.1668360876009041	0.867499
YBL087C	0.24825397152890072	0.803938
YBR003W	1.0769335823584876	0.28151
YBR005W	2.1472231192133746	0.0317755
YBR035C	0.3094183093840835	0.757003
YCL047C	0.296739783375625	0.766665
YCR009C	0.6930044005745333	0.488307
YCR037C	0.8594740157525179	0.390079
YCL049C	0.33335550901191385	0.738866
YCR011C	1.782934473621919	0.074597
YCR039C	0.8126356357018917	0.416427
YCL051W	1.3060214440162219	0.191545
YCR013C	0.2994502942009383	0.764596
YCL054W	0.19270324481377368	0.847191
YCR015C	0.6665362620149196	0.505068
YCR043C	-0.5736653591231596	0.566194
YDR003W	0.32022532503297657	0.748798
YDR034C-A	-3.3828084818236186	0.000717486
YDR063W	-1.4666533689271697	0.14247
YDR005C	-0.369668	0.71163
YDR065W	0.773889	0.438996
YDR007W	1.19777	0.231007
YDR035W	0.1569855844943689	0.875256
YDR067C	0.2313277581745871	0.81706
YDR009W	0.6571414418105267	0.51109
YDR037W	1.2267476582262336	0.219917
YDR069C	1.171709286691701	0.241314
YDR365W-B	-1.9921430085192735	0.0463554
YDR397C	0.2340938996547555	0.814912
YDR429C	0.5414642952296469	0.588188
YDR367W	0.37639374023389405	0.706624
YDR399W	-1.408730503594837	0.158915
YDR369C	0.854804790918305	0.392659
YDR401W	1.2840007147054484	0.199142
YDR433W	-0.30812188542303093	0.75799
YDR371W	0.14711268478454032	0.883043
YDR403W	-0.8516032877704988	0.394434
YDR435C	0.2805434263000835	0.779061
YER111C	-0.20310929149415363	0.83905
YER140W	0.4007384540533789	0.688613
YER171W	-0.1034411648252347	0.917613
YER113C	-0.2922791477035328	0.770073
YER142C	0.658144074708644	0.510446
YER173W	-0.4857438521666087	0.627149
YER115C	0.5491002452361174	0.582937
YER144C	1.0006823594876335	0.31698
YER175C	0.411339152921262	0.680824
YER117W	-1.2246006078038387	0.220726
YER146W	0.399111674936514	0.689811
YER177W	0.011561777181745416	0.990775
YGL166W	0.49562362999917314	0.62016
YGL198W	0.2634219205173571	0.792225
YGL229C	1.1667639460011539	0.243306
YGL168W	-0.10893889310234878	0.913251
YGL200C	-0.6031105155636471	0.546435
YGL231C	-0.6147409016152414	0.538726
YGL170C	-0.6966626897535297	0.486014
YGL202W	0.4595749487441566	0.645821
YGL172W	0.6296595087100098	0.528917
YGL235W	0.256238	0.797767
YGR275W	0.23985499115890171	0.810443
YHL009W-B	0.2641868476528483	0.791636
YGR277C	-0.1272730375559585	0.898724
YHL011C	0.005796534814181591	0.995375
YHL043W	0.7789874975061818	0.435987
YGR279C	0.5845786181926803	0.558831
YHL013C	0.49081923018814155	0.623554
YGR281W	0.9071453244636813	0.36433
YHL015W	-1.4541921354376168	0.145893
YHL047C	0.6189169444443429	0.535971
YIL077C	0.49348050769067997	0.621673
YIL109C	1.019140952356033	0.308136
YIL079C	1.221320746889217	0.221965
YIL111W	1.1133361569377862	0.265564
YIL143C	0.7038789517109025	0.481508
YIL082W	0.6591102156837229	0.509825
YIL113W	0.6852086818817946	0.493212
YIL145C	-0.21383220840973122	0.830678
YIL083C	-0.4213137650602337	0.673526
YIL147C	0.7837436813450797	0.433191
YJR015W	0.2599860426604342	0.794875
YJR047C	0.13495014544061573	0.892651
YJR079W	0.6729739720380741	0.500964
YJR017C	0.7129506055449669	0.475876
YJR049C	-0.3588526458412384	0.719705
YJR082C	-0.2360787679656197	0.813372
YJR019C	0.279613650177259	0.779774
YJR051W	0.47874612208609135	0.632119
YJR084W	1.2213455311926527	0.221955
YJR021C	0.10280245489938938	0.91812
YJR053W	-0.002734905753504607	0.997818
YJR086W	-0.0353636647638584	0.97179
YKR007W	0.5369602851451193	0.591295
YKR038C	0.49005752221678056	0.624093
YKR070W	0.27499773826039337	0.783318
YKR009C	0.7318814151346548	0.464241
YKR040C	0.25648952699764144	0.797573
YKR072C	-0.08143586873139914	0.935095
YKR011C	0.667817	0.50425
YKR042W	0.23631864962244034	0.813185
YKR074W	-0.3289086058560719	0.742225
YKR013W	-1.0478515853910555	0.294707
YKR044W	-0.342991325558562	0.731605
YKR076W	1.5086330608016425	0.131393
YLR213C	-0.47788219850806357	0.632734
YLR243W	-0.039193224627026166	0.968736
YLR273C	0.047897267420480734	0.961798
YLR215C	0.575374863285064	0.565038
YLR245C	0.6541501446748592	0.513015
YLR275W	0.3547963692995698	0.722742
YLR217W	0.8122612087418293	0.416642
YLR247C	-0.09917442859384883	0.921
YLR277C	-0.14236111679440874	0.886795
YLR219W	0.07018516933860479	0.944046
YLR249W	0.7386913638329973	0.460094
YLR279W	0.37918697075108704	0.704549
YMR009W	1.5425851579107441	0.122931
YMR040W	1.5254851054746739	0.127138
YML113W	-1.143960554611192	0.25264
YMR011W	0.8099076845699176	0.417993
YMR042W	-0.23711508921553212	0.812568
YML115C	-0.3020759063895744	0.762594
YMR013C	0.18925769819358806	0.849891
YMR044W	0.7487966656650588	0.45398
YML117W	1.0556013928887995	0.29115
YMR015C	0.36784356827935194	0.71299
YMR046C	-0.3308402697942721	0.740765
YNL015W	0.177006	0.859504
YNL047C	0.13029928572390878	0.89633
YNL078W	-0.09467912565864835	0.92457
YNL049C	-0.23413578804651738	0.81488
YNL080C	0.5919688226759617	0.553871
YNL019C	2.8657129094136575	0.00416071
YNL051W	-0.12423526992031654	0.901129
YNL082W	-0.9089634213407464	0.363369
YNL021W	0.15698838833459816	0.875254
YNL053W	0.04754947469984439	0.962075
YNL084C	-0.0783204537663852	0.937573
YNR056C	-0.03195975863896502	0.974504
YOL011W	1.2442582768964359	0.213405
YOL042W	-0.8267930073441211	0.408354
YNR058W	0.8383018312340134	0.401861
YOL013C	-0.004718384102844063	0.996235
YOL044W	1.1968671280946557	0.231358
YNR060W	1.8586206570464234	0.0630809
YOL014W	1.3017511585829413	0.193001
YOL046C	0.5972308507831318	0.550353
YNR062C	-0.05030209445890138	0.959882
YOL016C	2.9652839235508677	0.00302404
YOL048C	0.23739321544180528	0.812352
YOR190W	0.37661853937480383	0.706457
YOR220W	1.4993083515857084	0.133794
YOR252W	0.4185398079969725	0.675552
YOR192C	0.37727247001086267	0.705971
YOR222W	-0.3156624289162915	0.752259
YOR254C	-0.48932902373163406	0.624609
YOR192C-B	-0.5679563315900076	0.570065
YOR224C	-0.08559428040144307	0.931789
YOR256C	-0.10502607469429466	0.916355
YOR194C	0.5400382113383421	0.589171
YOR226C	-0.24091504848371195	0.809621
YOR258W	0.5311647490724578	0.595305
YPL173W	0.5971294484858041	0.550421
YPL204W	-0.11959021454041754	0.904808
YPL236C	0.297538313789803	0.766056
YPL175W	0.3416550463477003	0.732611
YPL206C	0.5929379093135773	0.553223
YPL238C	0.5634922091973341	0.5731
YPL177C	-0.6132291941927521	0.539725
YPL208W	-1.064656097197774	0.287032
YPL240C	-0.6149649225321784	0.538578
YPL179W	0.44092263510455443	0.659269
YPL210C	0.044556295707670626	0.964461
YPL242C	0.18143776822516813	0.856024
YAL004W	0.6554900097479667	0.512152
YDR030C	0.4929347011708265	0.622059
YEL054C	-0.31574004913323994	0.7522
YAL007C	0.30352348660853423	0.761491
YDR039C	0.2925545870361849	0.769863
YEL076C-A	1.30244608498819	0.192764
YAL029C	0.7346631206794803	0.462545
YDR041W	0.013794797417216838	0.988994
YER012W	-0.08609993699270706	0.931387
YAL053W	0.5088317077258093	0.61087
YDR060W	1.33108	0.183163
YER034W	-0.07537495530348791	0.939916
YJR002W	0.21040874418112607	0.833349
YJR078W	0.6763767496358692	0.498801
YJR138W	0.45154854457388965	0.651594
YKL203C	-0.42716529479480847	0.669259
YKR095W	0.5825888744394319	0.56017
YML060W	0.29479830434433857	0.768148
YML104C	0.13575185234311254	0.892017
YMR266W	0.9217029684682289	0.356684
iYBL030C-0	0.5749410772791043	0.565331
iYBL009W	-0.5421491607452801	0.587716
iYDR494W	-0.18084189344849272	0.856492
iYJR005W	0.06814848790639216	0.945667
iYKL019W	-0.19550237497259054	0.845
iYKR004C	0.09007623767990297	0.928227
iSNR54	0.45298656116935315	0.650558
iYML034W	-0.15849749914604908	0.874065
iYNLCdelta1-2	-1.5420251819095598	0.123067
iYNR075W	0.024076585777237806	0.980792
YILCdelta2	-3.1662695290354663	0.00154408
Q0185E	-1.80996497460929	0.0703012
IntQ0185E	0.43615884166847463	0.662721
Q0220	-0.06661404580702572	0.946889
YCR097W-A	-0.8594825198485586	0.390074
YKL123W	-0.6722153792698395	0.501447
YML010W-A	-0.2851258333674339	0.775548
YAL001C	0.6344387210211103	0.525795
YAL034C	0.7234089845128086	0.469429
YAL064W	0.7002029388787611	0.483801
YAL003W	-0.8398379256705018	0.400999
YAL035C-A	-0.4299310786998229	0.667246
YAL065C	0.6254010369479758	0.531708
YAL036C	0.0375685098176312	0.970032
YAL067C	1.0511	0.293213
YAL008W	0.7010902946716033	0.483247
YAL038W	-0.5118526419634025	0.608754
YBR155W	1.551336954154222	0.120821
YBR186W	0.07294463567630577	0.94185
YBR157C	0.28769604236995894	0.773579
YBR188C	0.5769039178141365	0.564004
YBR220C	0.440543408410462	0.659544
YBR159W	0.13265726324035476	0.894464
YBR222C	0.33434410950905663	0.73812
YBR161W	1.3476371418229804	0.177775
YBR192W	0.8528964939632747	0.393717
YBR224W	0.38946207739170824	0.696934
YDL061C	-0.1398303998813393	0.888794
YDL093W	0.29473800951586177	0.768194
YDL125C	0.5879227068554964	0.556584
YDL063C	-0.2848421564923921	0.775765
YDL095W	0.3109523966766059	0.755837
YDL127W	-0.7085098337191874	0.478629
YDL065C	0.4722992742093465	0.636713
YDL097C	1.597486235344381	0.110157
YDL129W	0.691485737480801	0.48926
YDL067C	0.552804588754952	0.580397
YDL099W	1.3074604811113748	0.191056
YDL130W-A	0.5521615698171486	0.580838
YDR187C	1.0996951908521098	0.271465
YDR247W	0.841474276816337	0.400082
YDR189W	2.028166208550228	0.0425433
YDR217C	1.163914482361011	0.244459
YDR249C	1.75871	0.0786268
YDR191W	1.2635304590549559	0.206399
YDR219C	1.4025350880386434	0.160756
YDR251W	1.4818080188573408	0.138391
YDR193W	0.5527079123776556	0.580463
YDR221W	-0.04398476720140497	0.964917
YDR253C	0.8601661377736516	0.389697
YEL011W	0.6827879685274755	0.494741
YEL041W	1.5823468491917183	0.11357
YEL072W	1.5964546553838457	0.110387
YEL013W	0.6658834972357139	0.505486
YEL043W	0.6408546649112652	0.521617
YEL015W	0.07697491325585407	0.938644
YEL076C	1.122486039868969	0.261656
YEL017C-A	0.5962645926389826	0.550998
YEL047C	1.283838820912544	0.199198
YEL076W-C	1.4847741389160727	0.137604
YFR032C	0.616008219988482	0.537889
YGL006W	0.9714694273643236	0.331315
YGL038C	-0.3862075611626664	0.699343
YFR033C	0.31572337988836785	0.752212
YGL008C	2.049577651461922	0.0404057
YGL040C	0.9689062962759146	0.332592
