#ID_REF = ID
#VALUE = X score
#P = p value
ID_REF	VALUE	P
YER174C	0.7627836719261608	0.445592
YER116C	-0.23527316374358456	0.813997
YER145C	-1.673826563879822	0.0941647
YER176W	0.41748604398459943	0.676323
YER118C	-0.6135477468920587	0.539514
YER147C	0.6615173984691989	0.508281
YER178W	0.5162165026271845	0.605703
YGL199C	0.7400847404786914	0.459249
YGL230C	0.2694112308144772	0.787613
YGL169W	0.5789637739009367	0.562614
YGL232W	0.953180177503785	0.340499
YGL171W	0.5587707054540144	0.576318
YGL203C	-0.9734419818603745	0.330334
YGL234W	1.0609726000268698	0.288702
YGL173C	1.1098857875633394	0.267048
YGL205W	-0.0891211	0.928986
YGL236C	-0.0551094	0.956051
YGR276C	0.09576871007624474	0.923704
YHL010C	-0.3980772672302689	0.690573
YHL042W	0.22131532002025928	0.824847
YGR278W	0.40057375028369224	0.688734
YHL012W	0.3770103175811503	0.706166
YHL044W	0.5988087720348293	0.5493
YGR280C	0.9936312362033728	0.320402
YHL014C	0.20986715760621744	0.833771
YHL046C	-0.14747100237720712	0.88276
YGR282C	0.3708685793599032	0.710735
YHL016C	0.9809261714437405	0.326629
YHL048W	0.8280526378261892	0.407641
YIL078W	-0.13769748312152685	0.89048
YIL110W	-0.23037129316751578	0.817803
YIL142W	0.32096643665555963	0.748236
YIL112W	-0.304826	0.760499
YIL144W	1.1855168491336892	0.235813
YIL146C	-0.659572	0.509529
YIL084C	-0.2428552138222161	0.808118
YIL116W	-0.07790435024827717	0.937904
YIL148W	1.048923512830422	0.294213
YJR016C	-3.8412767131243046	0.000122396
YJR048W	1.3604682113822362	0.173682
YJR080C	-0.4749013217002728	0.634857
YJR018W	-0.30235612814606994	0.762381
YJR050W	0.5607541928599883	0.574965
YJR083C	-0.36730487334570683	0.713392
YJR020W	0.2991978585823175	0.764789
YJR052W	-0.9991032010735712	0.317745
YJR085C	0.6800630522374372	0.496465
YJR022W	0.2496224851001614	0.802879
YJR054W	-1.0318582705699357	0.302139
YJR087W	-0.08284026069561334	0.933979
YKR008W	-0.5065399526696629	0.612478
YKR039W	0.224828532412812	0.822113
YKR071C	0.5789116610626672	0.562649
YKR010C	0.010301496492510895	0.991781
YKR041W	-0.6372452275319853	0.523965
YKR012C	0.2812265889425125	0.778537
YKR043C	0.4692166257798819	0.638915
YKR075C	-0.0961141	0.92343
YKR014C	0.29053412950384805	0.771408
YKR045C	0.09538474939349782	0.924009
YKR077W	0.1818744611239505	0.855681
YLR214W	-1.5178655833482229	0.129048
YLR244C	-0.6098937400798471	0.541932
YLR274W	-0.20696423920995985	0.836038
YLR216C	0.7094223040922104	0.478062
YLR246W	-0.07880254932580927	0.93719
YLR276C	-0.16015999436856715	0.872755
YLR218C	1.2465634760554947	0.212558
YLR248W	-0.018396882787132023	0.985322
YLR278C	0.21361304436258374	0.830849
YLR220W	0.1860049159754238	0.852441
YLR250W	-0.0026150589166793925	0.997913
YLR280C	-0.47900683137352223	0.631934
YML112W	-0.5670389412169639	0.570688
YMR010W	-0.09819603058847277	0.921777
YMR041C	0.15409135590297013	0.877538
YML114C	0.8086009396601527	0.418745
YMR043W	-0.4893702047748333	0.62458
YML116W	0.12413218192865151	0.901211
YMR014W	1.055010565798528	0.29142
YMR045C	-1.7653393072488854	0.0775068
YML117W-A	-0.3702635018175672	0.711186
YMR046W-A	-1.4933194940380696	0.135354
YNL048W	-0.2504723657715611	0.802222
YNL079C	0.7194355318115693	0.471873
YNL018C	0.030397944411181075	0.97575
YNL050C	1.1926778286342417	0.232996
YNL081C	1.190950235634284	0.233673
YNL020C	-0.8905930712448128	0.373148
YNL052W	1.2348926554021757	0.21687
YNL083W	0.04038786945017425	0.967784
YNL022C	0.3230011157536929	0.746694
YNL085W	-0.8279153875004013	0.407718
YNR057C	-0.003856324036973327	0.996923
YOL012C	-0.23305514539433936	0.815719
YOL043C	0.048418743355037	0.961383
YNR059W	-0.4960910311513175	0.61983
YNR061C	0.9982091361144732	0.318178
YOL015W	-0.210921	0.832949
YOL047C	1.58689	0.112538
YNR063W	-0.26017978008169373	0.794725
YOL017W	-0.6806575578389369	0.496088
YOR191W	0.4554529545431047	0.648783
YOR253W	-0.36758486235634696	0.713183
YOR192C-A	-0.9791121693099334	0.327525
YOR223W	-0.2200824296954523	0.825807
YOR255W	-0.02033527121966622	0.983776
YOR193W	-0.730550639102025	0.465054
YOR225W	-4.978400094029779	6.4112e-007
YOR257W	0.6774354976820293	0.49813
YOR195W	0.050029307408490195	0.960099
YOR227W	0.07386807934733818	0.941115
YOR259C	-0.5326334795012646	0.594287
YPL174C	-0.6705852317341492	0.502485
YPL237W	-0.12029202160740642	0.904252
YPL176C	-0.4499760939076191	0.652728
YPL207W	0.44503497765033573	0.656294
YPL239W	1.2295975622524253	0.218848
YPL178W	-0.20344806654219394	0.838785
YPL209C	-0.3732315067716763	0.708976
YPL241C	-0.2639065245150475	0.791852
YPL180W	0.14468958570742652	0.884956
YPL211W	0.4335933701132371	0.664584
YPL243W	-0.5898528545714393	0.555289
YAL005C	0.4117901735935058	0.680493
YDR034C-D	-1.2810206108637268	0.200186
YEL073C	-0.7031395233483911	0.481969
YAL024C	-0.5654353794465904	0.571778
YDR040C	-0.9857713764563022	0.324245
YEL077C	-0.3729796355048928	0.709164
YAL035W	-0.33088204098015406	0.740734
YDR050C	0.1014545556669439	0.91919
YER013W	-0.017542537425320054	0.986004
YAL055W	-0.10705434620354752	0.914746
YDR080W	-0.15830000276016465	0.87422
YER041W	-0.17576534254168655	0.860478
YKL020C	-0.1494579221246176	0.881192
YKL083W	1.1140357007509618	0.265264
YKL122C	0.5626084472527533	0.573702
YLR106C	-0.26034176008696147	0.7946
YLR318W	-0.6725039263856608	0.501263
YMR016C	-0.8752681023177645	0.381428
YMR109W	0.20096011747867615	0.84073
YNL131W	0.7913821410426954	0.428721
iYCR075C	0.27831946270984653	0.780767
iYGL042C	0.5546657115397912	0.579123
iYOR161C	-0.25330042795145247	0.800036
iYPL076W-1	0.00752345826784478	0.993997
TEL15R-5	-1.1578161983965878	0.246939
YPLCtau1	-0.13404243307554184	0.893369
Q0095	0.362774513262455	0.716773
Q0180	0.2505643836768619	0.802151
IntQ0185A	-0.5618220894146072	0.574237
Q0195	-0.15916373021932217	0.87354
IntQ0280A	0.457225697835554	0.647509
Q0295	-0.3164901556880526	0.75163
YCLWomega1	0.199082899169056	0.842198
YHRCTy1-1B	-2.6743098219340706	0.00748832
iYER014W	-1.387157205263469	0.165394
YAL002W	1.1315958494776588	0.257804
YAL034W-A	1.0670619690402359	0.285944
YAL064W-B	0.5846792063773124	0.558763
YAL037W	0.013173080798794716	0.98949
YAL068C	-0.7438448941390784	0.45697
YAL009W	-0.7148427899362486	0.474706
YAL039C	-0.17755892275179722	0.859069
YBR187W	0.02543887333064517	0.979705
YBR219C	-1.1968448790221617	0.231367
YBR158W	-0.556436638682573	0.577912
YBR189W	-0.1949332773424384	0.845445
YBR221C	-0.677414479258124	0.498143
YBR160W	-0.7881481012227384	0.43061
YBR191W	-0.4290225887152234	0.667907
YBR223C	0.18339303233597815	0.85449
YBR162C	-0.8335618074476765	0.404528
YBR193C	-0.317049400815402	0.751206
YBR225W	0.286631	0.774395
YDL062W	-0.10329673350040068	0.917727
YDL094C	-0.05065220733933331	0.959603
YDL126C	-0.10268970138473676	0.918209
YDL064W	-0.08994704918695931	0.928329
YDL096C	-0.2145509791271645	0.830117
YDL128W	-0.5260076655322015	0.598883
YDL066W	-0.8976026758707987	0.369397
YDL098C	-0.0014602784305272156	0.998835
YDL130W	0.3579525960637714	0.720379
YDL068W	-0.6653480651681672	0.505828
YDL100C	-0.6951889091429301	0.486937
YDL131W	-0.2067701364833458	0.836189
YDR188W	-0.4529995575038258	0.650549
YDR216W	0.12479956246918493	0.900682
YDR248C	-1.2378220448647947	0.215782
YDR190C	-0.42545560451752845	0.670505
YDR218C	0.21256307437237615	0.831668
YDR192C	-0.19027262990016602	0.849096
YDR252W	0.18754386374212456	0.851234
YDR194C	-0.8066673886086783	0.419858
YDR222W	0.24936006454443807	0.803082
YDR254W	-1.070674165510069	0.284316
YEL012W	0.19498601839991508	0.845404
YEL042W	-0.44787305937158234	0.654245
YEL044W	0.27836038595765555	0.780736
YEL075C	0.08157126582442147	0.934988
YEL016C	-0.19198187202170375	0.847756
YEL046C	-0.23695547698217023	0.812691
YEL048C	0.28831191266322087	0.773108
YFR032C-A	0.9298829768130213	0.352432
YGL039W	0.3886161007126016	0.69756
YFR034C	-0.20836665391682146	0.834943
YGL009C	-5.5073045091956905	3.6437e-008
YFR036W	0.6336060555091292	0.526338
YGL011C	-0.6301614860704206	0.528589
YGL043W	0.5156063195119239	0.606129
YFR038W	-0.12202496276923466	0.902879
YGL013C	-0.5543249799256978	0.579356
YGL045W	0.16684863827471894	0.867489
YGR091W	-0.02813265345920784	0.977556
YGR121C	-0.3007184824832518	0.763629
YGR152C	-0.368271696421786	0.712671
YGR093W	-0.17139175669824389	0.863916
YGR122W	-0.32180700044426636	0.747599
YGR154C	-0.3165807337515421	0.751562
YGR095C	-0.5224134860571736	0.601382
YGR124W	-0.5989037010138298	0.549237
YGR156W	0.5872693962322988	0.557023
YGR097W	0.24682998382909327	0.80504
YGR126W	0.5262995025990321	0.59868
YGR158C	0.10382352310011007	0.917309
YHR113W	-0.49478011204010297	0.620755
YHR143W	0.43773249795951574	0.66158
YHR174W	-0.3059394387810196	0.759651
YHR115C	-0.14130740889202623	0.887627
YHR144C	0.08441728285104674	0.932725
YHR176W	0.19274484103284215	0.847159
YHR117W	-0.8186341918786434	0.412995
YHR146W	-0.560907839110751	0.57486
YHR178W	0.7514719765328556	0.452369
YHR119W	-0.5050302583444202	0.613538
YHR148W	0.23639031716626524	0.81313
YJL049W	0.9316842971797645	0.3515
YJL081C	0.1887278281109823	0.850306
YJL051W	-0.3002262130395507	0.764005
YJL083W	0.3699010276358227	0.711456
YJL115W	0.29576899796690215	0.767407
YJL053W	-0.733763665149282	0.463093
YJL085W	0.26315870033210975	0.792428
YJL117W	0.17114318842467952	0.864111
YJL055W	0.5032181576001201	0.614811
YJL087C	-0.18043006603545242	0.856815
YJL119C	-0.13320313843027098	0.894033
YKL043W	-0.9328817397829545	0.350881
YKL074C	-0.22473414240173778	0.822186
YKL105C	0.07095725800445879	0.943432
YKL045W	1.2327591901489798	0.217666
YKL076C	-0.7398620927871846	0.459384
YKL107W	-0.0040539159431641275	0.996765
YKL047W	-0.9824856868603689	0.325861
YKL078W	-0.02663449971703812	0.978751
YKL049C	0.5013066598353566	0.616155
YKL080W	-1.3809858511790765	0.167283
YKL111C	-0.4676713728452856	0.64002
YLR025W	1.0187488169512298	0.308322
YLR056W	-0.5177408057536157	0.604639
YLR088W	-0.3184622033009949	0.750134
YLR027C	-0.5743413763742684	0.565737
YLR058C	-1.039206400149541	0.298709
YLR090W	0.12461156564759406	0.900831
YLR029C	-0.1105117597428115	0.912004
YLR060W	-1.4881488777838698	0.136712
YLR092W	-0.26234847286924495	0.793053
YLR031W	0.15099249431311385	0.879982
YLR062C	0.6387572444268974	0.522981
YLR094C	-0.6972068197386945	0.485673
YLR461W	-0.8063246394422755	0.420056
YLR432W	-1.2798411150429971	0.200601
YLR463C	-0.5613273389040292	0.574574
YLR404W	-0.09474414637887751	0.924518
YLR465C	0.9455426849705895	0.344382
YLR436C	-0.41691022522577215	0.676744
YLR467W	-0.23000159723485936	0.818091
YMR160W	-0.6309790928911644	0.528054
YMR190C	-0.9313364847596669	0.35168
YMR220W	-1.1806236933961107	0.237752
YMR192W	-0.9448730060613418	0.344724
YMR222C	0.41724747825280506	0.676497
YMR164C	-0.5581832867666708	0.576719
YMR193W	0.8629168695517855	0.388183
YMR224C	-0.5020578080241291	0.615627
YMR166C	-0.6369743848483445	0.524142
YMR194W	0.9204652367306334	0.35733
YMR226C	-0.7059081870034407	0.480245
YNL239W	-0.6812059250423006	0.495741
YNL209W	-0.135994373833513	0.891826
YNL241C	-2.504612878951977	0.0122585
YNL211C	0.1751859404553193	0.860934
YNL243W	-0.7678146008163642	0.442597
YNL275W	0.20525050177985205	0.837376
YNL213C	0.15028	0.880544
YNL245C	0.18308708702101512	0.85473
YNL277W	0.102567741081897	0.918306
YOR002W	-0.8735546451273071	0.382361
YOR033C	-0.602199473119665	0.547041
YOR065W	0.4241653688618516	0.671445
YOR004W	0.6893631227780201	0.490595
YOR035C	-0.829217592685902	0.406981
YOR067C	-0.30258638912834923	0.762205
YOR006C	0.21447548571291286	0.830176
YOR037W	-0.6111194908385607	0.54112
YOR069W	-0.3884633582160777	0.697673
YOR008C	-0.524475110301146	0.599948
YOR039W	-1.4785588801434557	0.139258
YOR071C	-0.8943063361388074	0.371158
YOR377W	-1.4781982896014492	0.139355
YPL015C	0.23313817983911644	0.815654
YPL047W	0.16671957209855018	0.867591
YPL017C	-0.5473236871240178	0.584156
YPL049C	-1.0484397069701077	0.294436
YOR381W	-0.413583812083168	0.679179
YPL019C	-0.4527196320462313	0.650751
YPL051W	0.07537212302581134	0.939919
YPL021W	0.145778	0.884097
YPL053C	-0.3830439512422961	0.701687
YPR078C	-0.548578	0.583295
YPR110C	0.7072803702196716	0.479392
YPR139C	0.3532313455146247	0.723915
YPR080W	0.27842431658874706	0.780687
YPR112C	1.7409103968277944	0.0816993
YPR141C	0.5573709588621698	0.577274
YPR082C	-0.148137	0.882235
YPR114W	0.3429436697340181	0.731641
YPR143W	0.579888	0.56199
YPR084W	-0.00276444	0.997794
YPR116W	-0.0219118	0.982518
YPR145W	0.4993713045545351	0.617518
YBL097W	0.8356356938067158	0.40336
YBR033W	0.023491592837920426	0.981258
YCL061C	0.27303754488525633	0.784824
YCR057C	-1.1327153517878619	0.257334
YDL122W	-0.40069217002879876	0.688647
YDR135C	-1.0020007451855029	0.316343
YDR207C	-1.8015519921295309	0.0716159
YDR457W	-0.639951745782238	0.522204
YDR507C	0.2283644031920644	0.819363
YEL007W	-0.6550927430016226	0.512408
iYAL056W	-1.3463032431669806	0.178205
iYAL003W	-0.1122463974796042	0.910628
iYAR035W	0.11585056900752486	0.907771
iYBR196C	-0.9649666576370352	0.334562
iYDL086W	0.48614985491129037	0.626861
iYDR317W	0.2111658421866188	0.832758
iYER053C-1	0.3242074312991008	0.745781
iYKL139W	0.7749417691106941	0.438374
iYLR412W-1	0.9532926506818239	0.340442
iYPR098C	1.079272086248838	0.280466
IntYCR097W-A1	0.9049510335735538	0.365491
IntYPL081W	0.8614169184515211	0.389008
iYCL001W	0.37904741969820793	0.704653
iYCL005W	0.1211271152883221	0.90359
iYCL010C	-1.801012549840407	0.0717009
iYCR010C	-1.1357188801893447	0.256074
iYCR015C	0.5366621683714878	0.591501
YPL064C	-0.35788584499401105	0.720429
YPR157W	0.055090019132127736	0.956067
YDL140C	-0.8189882655416032	0.412793
YBL083C	-0.6696005351119142	0.503112
YBL112C	-0.712365469044814	0.476238
YBR029C	0.7087903577999385	0.478455
YBR001C	0.7599451968352615	0.447287
YBR031W	0.0669992164306367	0.946582
YBL087C	0.9034368236544461	0.366294
YBR003W	-0.3802566918239978	0.703755
YBR005W	-0.6137769431160934	0.539363
YBR035C	-0.3701934693102047	0.711238
YCL047C	-0.7651583729874847	0.444177
YCR009C	-0.7812671522692277	0.434645
YCR037C	0.15014662802134576	0.880649
YCL049C	-0.2303848944410505	0.817793
YCR011C	0.5775035748516626	0.563599
YCR039C	0.6226056570874318	0.533544
YCL051W	-0.7749550831728188	0.438366
YCR013C	-1.7328440022570004	0.0831234
YCL054W	-0.3752075752306313	0.707506
YCR015C	0.575227211522898	0.565138
YCR043C	-0.052569306019969696	0.958075
YDR003W	0.05033633958133695	0.959854
YDR034C-A	-3.282791363695929	0.00102785
YDR063W	-0.36062423385242875	0.71838
YDR005C	-0.01030263726195262	0.99178
YDR065W	-0.08315771018700556	0.933726
YDR007W	0.058072695155169045	0.953691
YDR035W	-0.03924592962148754	0.968694
YDR067C	0.7666362593577153	0.443298
YDR009W	-0.8122003110989738	0.416677
YDR037W	-0.9651165128521272	0.334486
YDR069C	-0.18909434651405177	0.850019
YDR365W-B	-3.2078272916819217	0.00133742
YDR397C	0.3796839772554372	0.70418
YDR429C	1.0483875579532713	0.29446
YDR367W	0.7914291073619131	0.428694
YDR399W	-0.29245153771575183	0.769941
YDR369C	0.14940681367116082	0.881233
YDR401W	0.4455029521494132	0.655956
YDR433W	0.07818713655431024	0.937679
YDR371W	-0.6108439346138551	0.541303
YDR403W	-0.21654084187624292	0.828566
YDR435C	-0.15306999405829533	0.878343
YER111C	0.4045128354877736	0.685836
YER140W	-0.30974295179954864	0.756756
YER171W	-0.39376673497306325	0.693753
YER113C	-1.0990230855675034	0.271758
YER142C	-0.4711531167884866	0.637531
YER173W	-0.30794191165888807	0.758127
YER115C	1.0015127508335406	0.316579
YER144C	-1.624957085092952	0.104172
YER175C	-0.9288711314696761	0.352956
YER117W	0.12798187063760164	0.898163
YER146W	0.9332678474792511	0.350682
YER177W	-0.23666964405303084	0.812913
YGL166W	-0.2998894634594598	0.764261
YGL198W	0.057725434469099626	0.953967
YGL229C	-0.013970931336427624	0.988853
YGL168W	-1.7845361856085709	0.0743366
YGL200C	-0.48838092395153376	0.62528
YGL231C	0.07083151780126375	0.943532
YGL170C	0.5530364318485143	0.580238
YGL202W	0.343712625978213	0.731062
YGL172W	-0.0621044791700558	0.95048
YGL235W	0.6463982548099538	0.518021
YGR275W	-0.014749660443340994	0.988232
YHL009W-B	-0.35619310934675413	0.721696
YGR277C	-0.7935424600168239	0.427462
YHL011C	-1.0476472023534378	0.294801
YHL043W	0.07477047880137877	0.940397
YGR279C	-0.6011441302885331	0.547744
YHL013C	0.2314589149468715	0.816958
YGR281W	0.21095450438779778	0.832923
YHL015W	-1.0624783420805834	0.288019
YHL047C	-0.7546184015543509	0.450478
YIL077C	-0.05769945393477133	0.953988
YIL109C	-0.9245411468603804	0.355205
YIL079C	0.381044984705462	0.70317
YIL111W	0.6860422482061322	0.492686
YIL143C	-0.29336959282549535	0.76924
YIL082W	-0.7103489525631383	0.477488
YIL113W	0.167826907074274	0.866719
YIL145C	-0.8495389695597477	0.395581
YIL083C	-1.1829002577569663	0.236849
YIL147C	-0.11988432236845957	0.904575
YJR015W	-1.6409132059956422	0.100815
YJR047C	0.26692854305727653	0.789524
YJR079W	-0.014559578023407595	0.988384
YJR017C	0.6482826207876642	0.516802
YJR049C	0.3881028715389677	0.69794
YJR082C	-0.33287317299325625	0.73923
YJR019C	0.08805861722599471	0.92983
YJR051W	-0.10180507631681605	0.918911
YJR084W	0.1802163253150874	0.856983
YJR021C	0.12694019747570384	0.898988
YJR053W	0.06457047797941555	0.948516
YJR086W	0.45276296925028936	0.650719
YKR007W	0.3341821170703149	0.738242
YKR038C	0.30606987121895146	0.759551
YKR070W	-0.9204655746761031	0.35733
YKR009C	0.14344801420922226	0.885936
YKR040C	0.1388422395882622	0.889575
YKR072C	-0.5597119931279846	0.575676
YKR011C	-0.12640108862706867	0.899414
YKR042W	-1.1817877036353355	0.23729
YKR074W	0.21209625843739324	0.832032
YKR013W	-0.9832965518582608	0.325462
YKR044W	-0.08539786797559129	0.931945
YKR076W	0.2577120795148738	0.796629
YLR213C	-0.5366587032993305	0.591503
YLR243W	-0.16410492632586096	0.869649
YLR273C	-0.11333186452756697	0.909767
YLR215C	-0.6725895816689361	0.501208
YLR245C	-0.6186726928225109	0.536132
YLR275W	-0.034403271831166336	0.972556
YLR217W	0.25761905991901873	0.796701
YLR247C	-0.982640370766369	0.325784
YLR277C	-0.9847026353462918	0.32477
YLR219W	-0.3669332158470877	0.713669
YLR249W	-0.9572103519068801	0.338461
YLR279W	-0.0353249229627729	0.971821
YMR009W	-0.45483220022022003	0.64923
YMR040W	0.3823583405555171	0.702196
YML113W	-0.13717441297233351	0.890893
YMR011W	-1.1135281124578316	0.265482
YMR042W	0.483191082222804	0.62896
YML115C	-1.0057397258620127	0.314541
YMR013C	-0.6520429199977622	0.514373
YMR044W	-0.6116183881520899	0.54079
YML117W	-1.1049259766353459	0.269192
YMR015C	-0.1860211884754218	0.852428
YMR046C	-2.2442988620464583	0.0248132
YNL015W	-0.2323620299290402	0.816257
YNL047C	-0.7054696344848245	0.480518
YNL078W	-0.372000280329824	0.709893
YNL049C	-1.7273168162218056	0.0841108
YNL080C	-0.6712355090113025	0.502071
YNL019C	0.07077611909632377	0.943576
YNL051W	-0.5801936409062264	0.561784
YNL082W	-0.5649762069658485	0.57209
YNL021W	-0.056211873488723765	0.955173
YNL053W	-0.43887749028216033	0.66075
YNL084C	-0.691654240280775	0.489154
YNR056C	-0.18948666247901044	0.849711
YOL011W	-0.960293962387751	0.336907
YOL042W	-0.4794175302940734	0.631642
YNR058W	0.34710752137664924	0.728511
YOL013C	-0.877877949406944	0.38001
YOL044W	-0.4815941086721765	0.630094
YNR060W	-0.6717084218102192	0.501769
YOL014W	-0.12042889355526187	0.904143
YOL046C	-0.0065939025069469874	0.994739
YNR062C	-0.8010739035943331	0.423089
YOL016C	-1.697398913795325	0.0896213
YOL048C	-0.5700208495527851	0.568664
YOR190W	-0.1023912695673092	0.918446
YOR220W	-1.5509599401376124	0.120911
YOR252W	0.5827792835312513	0.560042
YOR192C	-0.7919405385797412	0.428395
YOR222W	-1.0438547034179402	0.296553
YOR254C	-1.2991174147585098	0.193904
YOR192C-B	-2.51506450467362	0.0119011
YOR224C	-0.3465691049522679	0.728915
YOR256C	-1.3526421435565827	0.17617
YOR194C	0.5632012881641428	0.573298
YOR226C	-4.724926154712015	2.30199e-006
YOR258W	-0.16696340433753554	0.867399
YPL173W	0.34384553056303185	0.730962
YPL204W	-0.622466405060961	0.533635
YPL236C	-0.45247712438541066	0.650925
YPL175W	-0.8225489716960492	0.410765
YPL206C	-0.22156242019900896	0.824655
YPL238C	-0.3368230783342124	0.73625
YPL177C	-1.278001484957465	0.201249
YPL208W	-2.1257737494694515	0.0335221
YPL240C	-1.9428998729309837	0.0520283
YPL179W	-1.3205997474577436	0.186635
YPL210C	-0.71185642102501	0.476554
YPL242C	-0.40775473325998396	0.683454
YAL004W	-0.5837626430636117	0.55938
YDR030C	0.2091320335436496	0.834345
YEL054C	-0.030678877392071615	0.975526
YAL007C	-1.2874059472300994	0.197953
YDR039C	-0.2717426862385089	0.78582
YEL076C-A	0.36362475979872344	0.716138
YAL029C	-0.6261169319958133	0.531238
YDR041W	-0.1747147115181877	0.861304
YER012W	-0.705593523472407	0.480441
YAL053W	-0.08704461421675763	0.930636
YDR060W	-0.12261151565513544	0.902415
YER034W	-0.11726618462555298	0.906649
YJR002W	-0.9003723809504195	0.367922
YJR078W	0.07886788578044066	0.937138
YJR138W	-0.6079421530417588	0.543226
YKL203C	-0.738501511642694	0.46021
YKR095W	-0.8738594225597133	0.382195
YML060W	-1.060079333421025	0.289109
YML104C	-0.0923341328538411	0.926433
YMR266W	-1.8856240117811813	0.0593456
iYBL030C-0	-0.615686733220924	0.538101
iYBL009W	-0.6689261910313113	0.503543
iYDR494W	-0.8409167345815828	0.400395
iYJR005W	-0.7279542660495302	0.466642
iYKL019W	-0.2760295830920396	0.782525
iYKR004C	-0.1333855822805855	0.893888
iSNR54	-0.13178648631742979	0.895153
iYML034W	-0.43661496525009313	0.662391
iYNLCdelta1-2	-2.1308057219968766	0.0331052
iYNR075W	-0.8533704158155776	0.393454
YILCdelta2	-3.765354859491254	0.000166313
Q0185E	0.08320535025992042	0.933688
IntQ0185E	0.7011389402432782	0.483216
Q0220	0.5154435194700011	0.606243
YCR097W-A	0.9127759531268427	0.36136
YKL123W	-0.6880520293408822	0.49142
YML010W-A	-1.7081503121161592	0.0876085
YAL001C	0.5558043272583716	0.578345
YAL034C	-1.0261569739699	0.304818
YAL064W	null	1
YAL003W	-0.5273608080679961	0.597943
YAL035C-A	-1.2279394702749147	0.21947
YAL065C	-0.21675316644429668	0.828401
YAL036C	-1.1970898748535264	0.231272
YAL067C	-0.29243299563330294	0.769956
YAL008W	-0.33627218675397197	0.736666
YAL038W	-1.6309032597135726	0.102911
YBR155W	0.3008695280309738	0.763514
YBR186W	0.8466081617639528	0.397214
YBR157C	-1.1676985399982858	0.242928
YBR188C	-0.5062659510693943	0.61267
YBR220C	-0.8976922213815095	0.36935
YBR159W	-1.175813329804174	0.239669
YBR222C	-1.1027732036925422	0.270126
YBR161W	-0.6984050007368493	0.484924
YBR192W	-0.7060586314668856	0.480152
YBR224W	-0.010922877229529726	0.991285
YDL061C	0.2387556046874953	0.811295
YDL093W	0.09590358813664568	0.923597
YDL125C	0.3126402657008298	0.754554
YDL063C	-1.3318933973890945	0.182895
YDL095W	-0.7113636404832565	0.476859
YDL127W	-0.44376031436871255	0.657216
YDL065C	-0.36293525172696917	0.716653
YDL097C	-0.6138249714511861	0.539331
YDL129W	0.1605743532202724	0.872429
YDL067C	0.49334221453322596	0.621771
YDL099W	-0.3727589831875372	0.709328
YDL130W-A	0.12031474947275392	0.904234
YDR187C	-1.044834628604145	0.296099
YDR247W	1.4885797244001415	0.136598
YDR189W	-0.13313026670492709	0.89409
YDR217C	0.07285306532058353	0.941923
YDR249C	0.037912665708299986	0.969757
YDR191W	-0.11637476844911217	0.907356
YDR219C	0.19723557427502114	0.843643
YDR251W	1.391191402458522	0.164167
YDR193W	-0.16443782765041934	0.869386
YDR221W	-0.1904500251978341	0.848957
YDR253C	-0.04850580040301383	0.961313
YEL011W	-0.6823726702478772	0.495003
YEL041W	0.6267943908715188	0.530794
YEL072W	-0.8841735995608749	0.376603
YEL013W	2.527947980673443	0.0114731
YEL043W	-0.349822631361453	0.726472
YEL015W	-0.8573303618196766	0.391262
YEL076C	0.43218555047710316	0.665607
